time_s,setpoint_age_s,actual_velocity_age_s,actual_position_age_s,setpoint_vx,setpoint_vy,setpoint_vz,setpoint_speed_xy,setpoint_speed_xyz,actual_vx,actual_vy,actual_vz,actual_speed_xy,actual_speed_xyz,actual_x,actual_y,actual_z,setpoint_position_x,setpoint_position_y,setpoint_position_z,setpoint_type_mask
0.10220527648925781,,,,,,,,,,,,,,,,,,,,
0.11959695816040039,,,,,,,,,,,,,,,,,,,,
0.139512300491333,,,,,,,,,,,,,,,,,,,,
0.15950703620910645,,,,,,,,,,,,,,,,,,,,
0.1795032024383545,0.008457660675048828,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.5,2552
0.1995220184326172,0.010451316833496094,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.5,2552
0.21942877769470215,0.01056671142578125,0.003484010696411133,0.004103899002075195,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.23949599266052246,0.011718511581420898,0.023551225662231445,0.024171113967895508,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.2594921588897705,0.012686967849731445,0.04354739189147949,0.044167280197143555,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.27950310707092285,0.03269791603088379,0.06355834007263184,0.0641782283782959,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.2995574474334717,0.012917518615722656,0.08361268043518066,0.08423256874084473,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.3195033073425293,0.03286337852478027,0.10355854034423828,0.10417842864990234,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.33951401710510254,0.052874088287353516,0.12356925010681152,0.12418913841247559,0.0,0.0,0.0,0.0,0.0,-0.017588825896382332,0.0006137169548310339,0.0030026822350919247,0.017599529678769738,0.01785383839735404,-0.0104519659653306,-0.005970180965960026,0.03137657046318054,0.0,0.0,0.5,2552
0.35948634147644043,0.010518789291381836,0.01633167266845703,0.01684117317199707,0.0,0.0,0.0,0.0,0.0,-0.017621738836169243,0.0006564086652360857,0.0026499477680772543,0.017633960188963578,0.017831959374098236,-0.0112056415528059,-0.005517477169632912,0.03146178647875786,0.0,0.0,0.5,2552
0.3793621063232422,0.002965211868286133,0.03620743751525879,0.03671693801879883,0.0,0.0,0.0,0.0,0.0,-0.017621738836169243,0.0006564086652360857,0.0026499477680772543,0.017633960188963578,0.017831959374098236,-0.0112056415528059,-0.005517477169632912,0.03146178647875786,0.0,0.0,0.5,2552
0.3994326591491699,0.002292156219482422,0.05627799034118652,0.05678749084472656,0.0,0.0,0.0,0.0,0.0,-0.017621738836169243,0.0006564086652360857,0.0026499477680772543,0.017633960188963578,0.017831959374098236,-0.0112056415528059,-0.005517477169632912,0.03146178647875786,0.0,0.0,0.5,2552
0.4194810390472412,0.0032215118408203125,0.07632637023925781,0.07683587074279785,0.0,0.0,0.0,0.0,0.0,-0.017621738836169243,0.0006564086652360857,0.0026499477680772543,0.017633960188963578,0.017831959374098236,-0.0112056415528059,-0.005517477169632912,0.03146178647875786,0.0,0.0,0.5,2552
0.43941640853881836,0.003387451171875,0.016076326370239258,0.016575336456298828,0.0,0.0,0.0,0.0,0.0,-0.01736399345099926,0.0004623827408067882,0.0034851229283958673,0.017370148714543038,0.017716324342012136,-0.011446329765021801,-0.00490866182371974,0.031548988074064255,0.0,0.0,0.5,2552
0.45948243141174316,0.023453474044799805,0.03614234924316406,0.03664135932922363,0.0,0.0,0.0,0.0,0.0,-0.01736399345099926,0.0004623827408067882,0.0034851229283958673,0.017370148714543038,0.017716324342012136,-0.011446329765021801,-0.00490866182371974,0.031548988074064255,0.0,0.0,0.5,2552
0.4794883728027344,0.01245737075805664,0.05614829063415527,0.056647300720214844,0.0,0.0,0.0,0.0,0.0,-0.01736399345099926,0.0004623827408067882,0.0034851229283958673,0.017370148714543038,0.017716324342012136,-0.011446329765021801,-0.00490866182371974,0.031548988074064255,0.0,0.0,0.5,2552
0.4994776248931885,0.0007266998291015625,0.07613754272460938,0.07663655281066895,0.0,0.0,0.0,0.0,0.0,-0.01736399345099926,0.0004623827408067882,0.0034851229283958673,0.017370148714543038,0.017716324342012136,-0.011446329765021801,-0.00490866182371974,0.031548988074064255,0.0,0.0,0.5,2552
0.5194454193115234,0.0021953582763671875,0.09610533714294434,0.0966043472290039,0.0,0.0,0.0,0.0,0.0,-0.01736399345099926,0.0004623827408067882,0.0034851229283958673,0.017370148714543038,0.017716324342012136,-0.011446329765021801,-0.00490866182371974,0.031548988074064255,0.0,0.0,0.5,2552
0.5394487380981445,0.003590106964111328,0.00632023811340332,0.006835460662841797,0.0,0.0,0.0,0.0,0.0,-0.01640075258910656,0.0014513855567201972,0.00351679977029562,0.016464847570607555,0.016836243231424665,-0.010684367269277573,-0.0038498479407280684,0.03163530305027962,0.0,0.0,0.5,2552
0.5596234798431396,0.0036172866821289062,0.026494979858398438,0.027010202407836914,0.0,0.0,0.0,0.0,0.0,-0.01640075258910656,0.0014513855567201972,0.00351679977029562,0.016464847570607555,0.016836243231424665,-0.010684367269277573,-0.0038498479407280684,0.03163530305027962,0.0,0.0,0.5,2552
0.5794777870178223,0.0030934810638427734,0.046349287033081055,0.04686450958251953,0.0,0.0,0.0,0.0,0.0,-0.01640075258910656,0.0014513855567201972,0.00351679977029562,0.016464847570607555,0.016836243231424665,-0.010684367269277573,-0.0038498479407280684,0.03163530305027962,0.0,0.0,0.5,2552
0.5995354652404785,0.023151159286499023,0.0664069652557373,0.06692218780517578,0.0,0.0,0.0,0.0,0.0,-0.01640075258910656,0.0014513855567201972,0.00351679977029562,0.016464847570607555,0.016836243231424665,-0.010684367269277573,-0.0038498479407280684,0.03163530305027962,0.0,0.0,0.5,2552
0.6195142269134521,0.0031163692474365234,0.08638572692871094,0.08690094947814941,0.0,0.0,0.0,0.0,0.0,-0.01640075258910656,0.0014513855567201972,0.00351679977029562,0.016464847570607555,0.016836243231424665,-0.010684367269277573,-0.0038498479407280684,0.03163530305027962,0.0,0.0,0.5,2552
0.6394731998443604,0.003551006317138672,0.10634469985961914,0.10685992240905762,0.0,0.0,0.0,0.0,0.0,-0.01640075258910656,0.0014513855567201972,0.00351679977029562,0.016464847570607555,0.016836243231424665,-0.010684367269277573,-0.0038498479407280684,0.03163530305027962,0.0,0.0,0.5,2552
0.6594564914703369,0.0032320022583007812,0.013598203659057617,0.01345968246459961,0.0,0.0,0.0,0.0,0.0,-0.011717033572494984,-0.00047356763388961554,0.003735361387953162,0.011726599764758852,0.01230715510349381,-0.009095551446080208,-0.00289591820910573,0.03176334127783775,0.0,0.0,0.5,2552
0.6793813705444336,0.0014739036560058594,0.0335230827331543,0.03338456153869629,0.0,0.0,0.0,0.0,0.0,-0.011717033572494984,-0.00047356763388961554,0.003735361387953162,0.011726599764758852,0.01230715510349381,-0.009095551446080208,-0.00289591820910573,0.03176334127783775,0.0,0.0,0.5,2552
0.6994490623474121,0.0035462379455566406,0.05359077453613281,0.053452253341674805,0.0,0.0,0.0,0.0,0.0,-0.011717033572494984,-0.00047356763388961554,0.003735361387953162,0.011726599764758852,0.01230715510349381,-0.009095551446080208,-0.00289591820910573,0.03176334127783775,0.0,0.0,0.5,2552
0.7194159030914307,0.003376007080078125,0.07355761528015137,0.07341909408569336,0.0,0.0,0.0,0.0,0.0,-0.011717033572494984,-0.00047356763388961554,0.003735361387953162,0.011726599764758852,0.01230715510349381,-0.009095551446080208,-0.00289591820910573,0.03176334127783775,0.0,0.0,0.5,2552
0.7394499778747559,0.003496408462524414,0.09359169006347656,0.09345316886901855,0.0,0.0,0.0,0.0,0.0,-0.011717033572494984,-0.00047356763388961554,0.003735361387953162,0.011726599764758852,0.01230715510349381,-0.009095551446080208,-0.00289591820910573,0.03176334127783775,0.0,0.0,0.5,2552
0.7594027519226074,0.0029647350311279297,0.0027854442596435547,0.003500223159790039,0.0,0.0,0.0,0.0,0.0,-0.008816965855658054,-0.005003474187105894,0.003566891420632601,0.010137733515972639,0.010746923059529989,-0.006983311381191015,-0.003230445319786668,0.0318550243973732,0.0,0.0,0.5,2552
0.7793564796447754,0.002973794937133789,0.022739171981811523,0.023453950881958008,0.0,0.0,0.0,0.0,0.0,-0.008816965855658054,-0.005003474187105894,0.003566891420632601,0.010137733515972639,0.010746923059529989,-0.006983311381191015,-0.003230445319786668,0.0318550243973732,0.0,0.0,0.5,2552
0.7994823455810547,0.0033261775970458984,0.04286503791809082,0.043579816818237305,0.0,0.0,0.0,0.0,0.0,-0.008816965855658054,-0.005003474187105894,0.003566891420632601,0.010137733515972639,0.010746923059529989,-0.006983311381191015,-0.003230445319786668,0.0318550243973732,0.0,0.0,0.5,2552
0.819329023361206,0.0011587142944335938,0.06271171569824219,0.06342649459838867,0.0,0.0,0.0,0.0,0.0,-0.008816965855658054,-0.005003474187105894,0.003566891420632601,0.010137733515972639,0.010746923059529989,-0.006983311381191015,-0.003230445319786668,0.0318550243973732,0.0,0.0,0.5,2552
0.8394272327423096,0.0034322738647460938,0.0828099250793457,0.08352470397949219,0.0,0.0,0.0,0.0,0.0,-0.008816965855658054,-0.005003474187105894,0.003566891420632601,0.010137733515972639,0.010746923059529989,-0.006983311381191015,-0.003230445319786668,0.0318550243973732,0.0,0.0,0.5,2552
0.8595602512359619,0.0035185813903808594,0.10294294357299805,0.10365772247314453,0.0,0.0,0.0,0.0,0.0,-0.008816965855658054,-0.005003474187105894,0.003566891420632601,0.010137733515972639,0.010746923059529989,-0.006983311381191015,-0.003230445319786668,0.0318550243973732,0.0,0.0,0.5,2552
0.8795499801635742,0.0033380985260009766,0.016970396041870117,0.01674962043762207,0.0,0.0,0.0,0.0,0.0,-0.005923865828663111,-0.010378551669418812,0.0017691997345536947,0.01195016824612936,0.012080421714971019,-0.0054511986672878265,-0.004366274457424879,0.0318780243396759,0.0,0.0,0.5,2552
0.8995366096496582,0.02332472801208496,0.0369570255279541,0.036736249923706055,0.0,0.0,0.0,0.0,0.0,-0.005923865828663111,-0.010378551669418812,0.0017691997345536947,0.01195016824612936,0.012080421714971019,-0.0054511986672878265,-0.004366274457424879,0.0318780243396759,0.0,0.0,0.5,2552
0.9195103645324707,0.0032095909118652344,0.0569307804107666,0.056710004806518555,0.0,0.0,0.0,0.0,0.0,-0.005923865828663111,-0.010378551669418812,0.0017691997345536947,0.01195016824612936,0.012080421714971019,-0.0054511986672878265,-0.004366274457424879,0.0318780243396759,0.0,0.0,0.5,2552
0.9395833015441895,0.003495931625366211,0.07700371742248535,0.0767829418182373,0.0,0.0,0.0,0.0,0.0,-0.005923865828663111,-0.010378551669418812,0.0017691997345536947,0.01195016824612936,0.012080421714971019,-0.0054511986672878265,-0.004366274457424879,0.0318780243396759,0.0,0.0,0.5,2552
0.9595677852630615,0.0018808841705322266,0.09698820114135742,0.09676742553710938,0.0,0.0,0.0,0.0,0.0,-0.005923865828663111,-0.010378551669418812,0.0017691997345536947,0.01195016824612936,0.012080421714971019,-0.0054511986672878265,-0.004366274457424879,0.0318780243396759,0.0,0.0,0.5,2552
0.9794325828552246,0.003468036651611328,0.005612611770629883,0.006154775619506836,0.0,0.0,0.0,0.0,0.0,-0.004184429533779621,-0.014919321984052658,-0.0013833821285516024,0.015495019167042165,0.015556650188925637,-0.004549760837107897,-0.006355848629027605,0.0315362922847271,0.0,0.0,0.5,2552
0.9994585514068604,0.003313302993774414,0.025638580322265625,0.026180744171142578,0.0,0.0,0.0,0.0,0.0,-0.004184429533779621,-0.014919321984052658,-0.0013833821285516024,0.015495019167042165,0.015556650188925637,-0.004549760837107897,-0.006355848629027605,0.0315362922847271,0.0,0.0,0.5,2552
1.020268440246582,0.024123191833496094,0.046448469161987305,0.04699063301086426,0.0,0.0,0.0,0.0,0.0,-0.004184429533779621,-0.014919321984052658,-0.0013833821285516024,0.015495019167042165,0.015556650188925637,-0.004549760837107897,-0.006355848629027605,0.0315362922847271,0.0,0.0,0.5,2552
1.0393946170806885,0.003408193588256836,0.06557464599609375,0.0661168098449707,0.0,0.0,0.0,0.0,0.0,-0.004184429533779621,-0.014919321984052658,-0.0013833821285516024,0.015495019167042165,0.015556650188925637,-0.004549760837107897,-0.006355848629027605,0.0315362922847271,0.0,0.0,0.5,2552
